sat:absolute_orbit,s5p:type,datetime,s3_url,coverage
22006,HCHO,2022-01-11T11:08:46Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/01/11/S5P_RPRO_L2__HCHO___20220111T110846_20220111T125016_22006_03_020401_20230301T180209/S5P_RPRO_L2__HCHO___20220111T110846_20220111T125016_22006_03_020401_20230301T180209.nc,1.0
22006,NO2,2022-01-11T11:08:46Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/01/11/S5P_RPRO_L2__NO2____20220111T110846_20220111T125016_22006_03_020400_20221106T032137/S5P_RPRO_L2__NO2____20220111T110846_20220111T125016_22006_03_020400_20221106T032137.nc,1.0
22006,SO2,2022-01-11T11:08:46Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/01/11/S5P_RPRO_L2__SO2____20220111T110846_20220111T125016_22006_03_020401_20230301T184740/S5P_RPRO_L2__SO2____20220111T110846_20220111T125016_22006_03_020401_20230301T184740.nc,1.0
22020,HCHO,2022-01-12T10:49:47Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/01/12/S5P_RPRO_L2__HCHO___20220112T104947_20220112T123117_22020_03_020401_20230301T195649/S5P_RPRO_L2__HCHO___20220112T104947_20220112T123117_22020_03_020401_20230301T195649.nc,1.0
22020,NO2,2022-01-12T10:49:47Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/01/12/S5P_RPRO_L2__NO2____20220112T104947_20220112T123117_22020_03_020400_20221106T032912/S5P_RPRO_L2__NO2____20220112T104947_20220112T123117_22020_03_020400_20221106T032912.nc,1.0
22020,SO2,2022-01-12T10:49:47Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/01/12/S5P_RPRO_L2__SO2____20220112T104947_20220112T123117_22020_03_020401_20230301T202938/S5P_RPRO_L2__SO2____20220112T104947_20220112T123117_22020_03_020401_20230301T202938.nc,1.0
22034,HCHO,2022-01-13T10:30:49Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/01/13/S5P_RPRO_L2__HCHO___20220113T103049_20220113T121219_22034_03_020401_20230301T213720/S5P_RPRO_L2__HCHO___20220113T103049_20220113T121219_22034_03_020401_20230301T213720.nc,1.0
22034,NO2,2022-01-13T10:30:49Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/01/13/S5P_RPRO_L2__NO2____20220113T103049_20220113T121219_22034_03_020400_20221106T032934/S5P_RPRO_L2__NO2____20220113T103049_20220113T121219_22034_03_020400_20221106T032934.nc,1.0
22034,SO2,2022-01-13T10:30:49Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/01/13/S5P_RPRO_L2__SO2____20220113T103049_20220113T121219_22034_03_020401_20230301T220650/S5P_RPRO_L2__SO2____20220113T103049_20220113T121219_22034_03_020401_20230301T220650.nc,1.0
22048,HCHO,2022-01-14T10:11:50Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/01/14/S5P_RPRO_L2__HCHO___20220114T101150_20220114T115321_22048_03_020401_20230301T231959/S5P_RPRO_L2__HCHO___20220114T101150_20220114T115321_22048_03_020401_20230301T231959.nc,1.0
22048,NO2,2022-01-14T10:11:50Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/01/14/S5P_RPRO_L2__NO2____20220114T101150_20220114T115321_22048_03_020400_20221106T032957/S5P_RPRO_L2__NO2____20220114T101150_20220114T115321_22048_03_020400_20221106T032957.nc,1.0
22048,SO2,2022-01-14T10:11:50Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/01/14/S5P_RPRO_L2__SO2____20220114T101150_20220114T115321_22048_03_020401_20230301T234541/S5P_RPRO_L2__SO2____20220114T101150_20220114T115321_22048_03_020401_20230301T234541.nc,1.0
22063,HCHO,2022-01-15T11:34:22Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/01/15/S5P_RPRO_L2__HCHO___20220115T113422_20220115T131552_22063_03_020401_20230302T010209/S5P_RPRO_L2__HCHO___20220115T113422_20220115T131552_22063_03_020401_20230302T010209.nc,1.0
22063,NO2,2022-01-15T11:34:22Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/01/15/S5P_RPRO_L2__NO2____20220115T113422_20220115T131552_22063_03_020400_20221106T040105/S5P_RPRO_L2__NO2____20220115T113422_20220115T131552_22063_03_020400_20221106T040105.nc,1.0
22063,SO2,2022-01-15T11:34:22Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/01/15/S5P_RPRO_L2__SO2____20220115T113422_20220115T131552_22063_03_020401_20230302T012718/S5P_RPRO_L2__SO2____20220115T113422_20220115T131552_22063_03_020401_20230302T012718.nc,1.0
22077,HCHO,2022-01-16T11:15:24Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/01/16/S5P_RPRO_L2__HCHO___20220116T111524_20220116T125654_22077_03_020401_20230302T025006/S5P_RPRO_L2__HCHO___20220116T111524_20220116T125654_22077_03_020401_20230302T025006.nc,1.0
22077,NO2,2022-01-16T11:15:24Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/01/16/S5P_RPRO_L2__NO2____20220116T111524_20220116T125654_22077_03_020400_20221106T040842/S5P_RPRO_L2__NO2____20220116T111524_20220116T125654_22077_03_020400_20221106T040842.nc,1.0
22077,SO2,2022-01-16T11:15:24Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/01/16/S5P_RPRO_L2__SO2____20220116T111524_20220116T125654_22077_03_020401_20230302T030740/S5P_RPRO_L2__SO2____20220116T111524_20220116T125654_22077_03_020401_20230302T030740.nc,1.0
22091,HCHO,2022-01-17T10:56:26Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/01/17/S5P_RPRO_L2__HCHO___20220117T105626_20220117T123756_22091_03_020401_20230302T061056/S5P_RPRO_L2__HCHO___20220117T105626_20220117T123756_22091_03_020401_20230302T061056.nc,1.0
22091,NO2,2022-01-17T10:56:26Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/01/17/S5P_RPRO_L2__NO2____20220117T105626_20220117T123756_22091_03_020400_20221106T040903/S5P_RPRO_L2__NO2____20220117T105626_20220117T123756_22091_03_020400_20221106T040903.nc,1.0
22091,SO2,2022-01-17T10:56:26Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/01/17/S5P_RPRO_L2__SO2____20220117T105626_20220117T123756_22091_03_020401_20230302T063133/S5P_RPRO_L2__SO2____20220117T105626_20220117T123756_22091_03_020401_20230302T063133.nc,1.0
22105,HCHO,2022-01-18T10:37:28Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/01/18/S5P_RPRO_L2__HCHO___20220118T103728_20220118T121858_22105_03_020401_20230302T080236/S5P_RPRO_L2__HCHO___20220118T103728_20220118T121858_22105_03_020401_20230302T080236.nc,1.0
22105,NO2,2022-01-18T10:37:28Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/01/18/S5P_RPRO_L2__NO2____20220118T103728_20220118T121858_22105_03_020400_20221106T041704/S5P_RPRO_L2__NO2____20220118T103728_20220118T121858_22105_03_020400_20221106T041704.nc,1.0
22105,SO2,2022-01-18T10:37:28Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/01/18/S5P_RPRO_L2__SO2____20220118T103728_20220118T121858_22105_03_020401_20230302T081935/S5P_RPRO_L2__SO2____20220118T103728_20220118T121858_22105_03_020401_20230302T081935.nc,1.0
22119,HCHO,2022-01-19T10:18:30Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/01/19/S5P_RPRO_L2__HCHO___20220119T101830_20220119T120000_22119_03_020401_20230302T104038/S5P_RPRO_L2__HCHO___20220119T101830_20220119T120000_22119_03_020401_20230302T104038.nc,1.0
22119,NO2,2022-01-19T10:18:30Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/01/19/S5P_RPRO_L2__NO2____20220119T101830_20220119T120000_22119_03_020400_20221106T044022/S5P_RPRO_L2__NO2____20220119T101830_20220119T120000_22119_03_020400_20221106T044022.nc,1.0
22119,SO2,2022-01-19T10:18:30Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/01/19/S5P_RPRO_L2__SO2____20220119T101830_20220119T120000_22119_03_020401_20230302T095909/S5P_RPRO_L2__SO2____20220119T101830_20220119T120000_22119_03_020401_20230302T095909.nc,1.0
22134,HCHO,2022-01-20T11:41:02Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/01/20/S5P_RPRO_L2__HCHO___20220120T114102_20220120T132232_22134_03_020401_20230302T115651/S5P_RPRO_L2__HCHO___20220120T114102_20220120T132232_22134_03_020401_20230302T115651.nc,1.0
22134,NO2,2022-01-20T11:41:02Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/01/20/S5P_RPRO_L2__NO2____20220120T114102_20220120T132232_22134_03_020400_20221106T044758/S5P_RPRO_L2__NO2____20220120T114102_20220120T132232_22134_03_020400_20221106T044758.nc,1.0
22134,SO2,2022-01-20T11:41:02Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/01/20/S5P_RPRO_L2__SO2____20220120T114102_20220120T132232_22134_03_020401_20230302T120059/S5P_RPRO_L2__SO2____20220120T114102_20220120T132232_22134_03_020401_20230302T120059.nc,1.0
22148,HCHO,2022-01-21T11:22:05Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/01/21/S5P_RPRO_L2__HCHO___20220121T112205_20220121T130335_22148_03_020401_20230302T140322/S5P_RPRO_L2__HCHO___20220121T112205_20220121T130335_22148_03_020401_20230302T140322.nc,1.0
22148,NO2,2022-01-21T11:22:05Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/01/21/S5P_RPRO_L2__NO2____20220121T112205_20220121T130335_22148_03_020400_20221106T044822/S5P_RPRO_L2__NO2____20220121T112205_20220121T130335_22148_03_020400_20221106T044822.nc,1.0
22148,SO2,2022-01-21T11:22:05Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/01/21/S5P_RPRO_L2__SO2____20220121T112205_20220121T130335_22148_03_020401_20230302T142746/S5P_RPRO_L2__SO2____20220121T112205_20220121T130335_22148_03_020401_20230302T142746.nc,1.0
22162,HCHO,2022-01-22T11:03:07Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/01/22/S5P_RPRO_L2__HCHO___20220122T110307_20220122T124437_22162_03_020401_20230302T155605/S5P_RPRO_L2__HCHO___20220122T110307_20220122T124437_22162_03_020401_20230302T155605.nc,1.0
22162,NO2,2022-01-22T11:03:07Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/01/22/S5P_RPRO_L2__NO2____20220122T110307_20220122T124437_22162_03_020400_20221106T044845/S5P_RPRO_L2__NO2____20220122T110307_20220122T124437_22162_03_020400_20221106T044845.nc,1.0
22162,SO2,2022-01-22T11:03:07Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/01/22/S5P_RPRO_L2__SO2____20220122T110307_20220122T124437_22162_03_020401_20230302T162545/S5P_RPRO_L2__SO2____20220122T110307_20220122T124437_22162_03_020401_20230302T162545.nc,1.0
22176,HCHO,2022-01-23T10:44:09Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/01/23/S5P_RPRO_L2__HCHO___20220123T104409_20220123T122540_22176_03_020401_20230302T174352/S5P_RPRO_L2__HCHO___20220123T104409_20220123T122540_22176_03_020401_20230302T174352.nc,1.0
22176,NO2,2022-01-23T10:44:09Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/01/23/S5P_RPRO_L2__NO2____20220123T104409_20220123T122540_22176_03_020400_20221106T050425/S5P_RPRO_L2__NO2____20220123T104409_20220123T122540_22176_03_020400_20221106T050425.nc,1.0
22176,SO2,2022-01-23T10:44:09Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/01/23/S5P_RPRO_L2__SO2____20220123T104409_20220123T122540_22176_03_020401_20230302T180127/S5P_RPRO_L2__SO2____20220123T104409_20220123T122540_22176_03_020401_20230302T180127.nc,1.0
22190,HCHO,2022-01-24T10:25:12Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/01/24/S5P_RPRO_L2__HCHO___20220124T102512_20220124T120642_22190_03_020401_20230302T193439/S5P_RPRO_L2__HCHO___20220124T102512_20220124T120642_22190_03_020401_20230302T193439.nc,1.0
22190,NO2,2022-01-24T10:25:12Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/01/24/S5P_RPRO_L2__NO2____20220124T102512_20220124T120642_22190_03_020400_20221106T052725/S5P_RPRO_L2__NO2____20220124T102512_20220124T120642_22190_03_020400_20221106T052725.nc,1.0
22190,SO2,2022-01-24T10:25:12Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/01/24/S5P_RPRO_L2__SO2____20220124T102512_20220124T120642_22190_03_020401_20230302T195243/S5P_RPRO_L2__SO2____20220124T102512_20220124T120642_22190_03_020401_20230302T195243.nc,1.0
22204,HCHO,2022-01-25T10:06:15Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/01/25/S5P_RPRO_L2__HCHO___20220125T100615_20220125T114745_22204_03_020401_20230302T213338/S5P_RPRO_L2__HCHO___20220125T100615_20220125T114745_22204_03_020401_20230302T213338.nc,1.0
22204,NO2,2022-01-25T10:06:15Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/01/25/S5P_RPRO_L2__NO2____20220125T100615_20220125T114745_22204_03_020400_20221106T052753/S5P_RPRO_L2__NO2____20220125T100615_20220125T114745_22204_03_020400_20221106T052753.nc,1.0
22204,SO2,2022-01-25T10:06:15Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/01/25/S5P_RPRO_L2__SO2____20220125T100615_20220125T114745_22204_03_020401_20230302T220547/S5P_RPRO_L2__SO2____20220125T100615_20220125T114745_22204_03_020401_20230302T220547.nc,1.0
22219,HCHO,2022-01-26T11:28:48Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/01/26/S5P_RPRO_L2__HCHO___20220126T112848_20220126T131018_22219_03_020401_20230302T233325/S5P_RPRO_L2__HCHO___20220126T112848_20220126T131018_22219_03_020401_20230302T233325.nc,1.0
22219,NO2,2022-01-26T11:28:48Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/01/26/S5P_RPRO_L2__NO2____20220126T112848_20220126T131018_22219_03_020400_20221106T053552/S5P_RPRO_L2__NO2____20220126T112848_20220126T131018_22219_03_020400_20221106T053552.nc,1.0
22219,SO2,2022-01-26T11:28:48Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/01/26/S5P_RPRO_L2__SO2____20220126T112848_20220126T131018_22219_03_020401_20230302T234745/S5P_RPRO_L2__SO2____20220126T112848_20220126T131018_22219_03_020401_20230302T234745.nc,1.0
22233,HCHO,2022-01-27T11:09:51Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/01/27/S5P_RPRO_L2__HCHO___20220127T110951_20220127T125121_22233_03_020401_20230303T012657/S5P_RPRO_L2__HCHO___20220127T110951_20220127T125121_22233_03_020401_20230303T012657.nc,1.0
22233,NO2,2022-01-27T11:09:51Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/01/27/S5P_RPRO_L2__NO2____20220127T110951_20220127T125121_22233_03_020400_20221106T055914/S5P_RPRO_L2__NO2____20220127T110951_20220127T125121_22233_03_020400_20221106T055914.nc,1.0
22233,SO2,2022-01-27T11:09:51Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/01/27/S5P_RPRO_L2__SO2____20220127T110951_20220127T125121_22233_03_020401_20230303T015620/S5P_RPRO_L2__SO2____20220127T110951_20220127T125121_22233_03_020401_20230303T015620.nc,1.0
22247,HCHO,2022-01-28T10:50:54Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/01/28/S5P_RPRO_L2__HCHO___20220128T105054_20220128T123224_22247_03_020401_20230303T061846/S5P_RPRO_L2__HCHO___20220128T105054_20220128T123224_22247_03_020401_20230303T061846.nc,1.0
22247,NO2,2022-01-28T10:50:54Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/01/28/S5P_RPRO_L2__NO2____20220128T105054_20220128T123224_22247_03_020400_20221106T060648/S5P_RPRO_L2__NO2____20220128T105054_20220128T123224_22247_03_020400_20221106T060648.nc,1.0
22247,SO2,2022-01-28T10:50:54Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/01/28/S5P_RPRO_L2__SO2____20220128T105054_20220128T123224_22247_03_020401_20230303T063807/S5P_RPRO_L2__SO2____20220128T105054_20220128T123224_22247_03_020401_20230303T063807.nc,1.0
22261,HCHO,2022-01-29T10:31:57Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/01/29/S5P_RPRO_L2__HCHO___20220129T103157_20220129T121327_22261_03_020401_20230303T080037/S5P_RPRO_L2__HCHO___20220129T103157_20220129T121327_22261_03_020401_20230303T080037.nc,1.0
22261,NO2,2022-01-29T10:31:57Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/01/29/S5P_RPRO_L2__NO2____20220129T103157_20220129T121327_22261_03_020400_20221106T060710/S5P_RPRO_L2__NO2____20220129T103157_20220129T121327_22261_03_020400_20221106T060710.nc,1.0
22261,SO2,2022-01-29T10:31:57Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/01/29/S5P_RPRO_L2__SO2____20220129T103157_20220129T121327_22261_03_020401_20230303T082110/S5P_RPRO_L2__SO2____20220129T103157_20220129T121327_22261_03_020401_20230303T082110.nc,1.0
22275,HCHO,2022-01-30T10:13:00Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/01/30/S5P_RPRO_L2__HCHO___20220130T101300_20220130T115430_22275_03_020401_20230303T095043/S5P_RPRO_L2__HCHO___20220130T101300_20220130T115430_22275_03_020401_20230303T095043.nc,1.0
22275,NO2,2022-01-30T10:13:00Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/01/30/S5P_RPRO_L2__NO2____20220130T101300_20220130T115430_22275_03_020400_20221106T061508/S5P_RPRO_L2__NO2____20220130T101300_20220130T115430_22275_03_020400_20221106T061508.nc,1.0
22275,SO2,2022-01-30T10:13:00Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/01/30/S5P_RPRO_L2__SO2____20220130T101300_20220130T115430_22275_03_020401_20230303T100622/S5P_RPRO_L2__SO2____20220130T101300_20220130T115430_22275_03_020401_20230303T100622.nc,1.0
22290,HCHO,2022-01-31T11:35:33Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/01/31/S5P_RPRO_L2__HCHO___20220131T113533_20220131T131703_22290_03_020401_20230303T114207/S5P_RPRO_L2__HCHO___20220131T113533_20220131T131703_22290_03_020401_20230303T114207.nc,1.0
22290,NO2,2022-01-31T11:35:33Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/01/31/S5P_RPRO_L2__NO2____20220131T113533_20220131T131703_22290_03_020400_20221106T063832/S5P_RPRO_L2__NO2____20220131T113533_20220131T131703_22290_03_020400_20221106T063832.nc,1.0
22290,SO2,2022-01-31T11:35:33Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/01/31/S5P_RPRO_L2__SO2____20220131T113533_20220131T131703_22290_03_020401_20230303T115917/S5P_RPRO_L2__SO2____20220131T113533_20220131T131703_22290_03_020401_20230303T115917.nc,1.0
22318,HCHO,2022-02-02T10:57:40Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/02/02/S5P_RPRO_L2__HCHO___20220202T105740_20220202T123910_22318_03_020401_20230303T154111/S5P_RPRO_L2__HCHO___20220202T105740_20220202T123910_22318_03_020401_20230303T154111.nc,1.0
22318,NO2,2022-02-02T10:57:40Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/02/02/S5P_RPRO_L2__NO2____20220202T105740_20220202T123910_22318_03_020400_20221106T064721/S5P_RPRO_L2__NO2____20220202T105740_20220202T123910_22318_03_020400_20221106T064721.nc,1.0
22318,SO2,2022-02-02T10:57:40Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/02/02/S5P_RPRO_L2__SO2____20220202T105740_20220202T123910_22318_03_020401_20230303T160526/S5P_RPRO_L2__SO2____20220202T105740_20220202T123910_22318_03_020401_20230303T160526.nc,1.0
22346,HCHO,2022-02-04T10:19:47Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/02/04/S5P_RPRO_L2__HCHO___20220204T101947_20220204T120117_22346_03_020401_20230303T195037/S5P_RPRO_L2__HCHO___20220204T101947_20220204T120117_22346_03_020401_20230303T195037.nc,1.0
22346,NO2,2022-02-04T10:19:47Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/02/04/S5P_RPRO_L2__NO2____20220204T101947_20220204T120117_22346_03_020400_20221106T071110/S5P_RPRO_L2__NO2____20220204T101947_20220204T120117_22346_03_020400_20221106T071110.nc,1.0
22346,SO2,2022-02-04T10:19:47Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/02/04/S5P_RPRO_L2__SO2____20220204T101947_20220204T120117_22346_03_020401_20230303T200951/S5P_RPRO_L2__SO2____20220204T101947_20220204T120117_22346_03_020401_20230303T200951.nc,1.0
22403,HCHO,2022-02-08T10:45:32Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/02/08/S5P_RPRO_L2__HCHO___20220208T104532_20220208T122702_22403_03_020401_20230304T141309/S5P_RPRO_L2__HCHO___20220208T104532_20220208T122702_22403_03_020401_20230304T141309.nc,1.0
22403,NO2,2022-02-08T10:45:32Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/02/08/S5P_RPRO_L2__NO2____20220208T104532_20220208T122702_22403_03_020400_20221106T075032/S5P_RPRO_L2__NO2____20220208T104532_20220208T122702_22403_03_020400_20221106T075032.nc,1.0
22403,SO2,2022-02-08T10:45:32Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/02/08/S5P_RPRO_L2__SO2____20220208T104532_20220208T122702_22403_03_020401_20230304T144012/S5P_RPRO_L2__SO2____20220208T104532_20220208T122702_22403_03_020401_20230304T144012.nc,1.0
22417,HCHO,2022-02-09T10:26:36Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/02/09/S5P_RPRO_L2__HCHO___20220209T102636_20220209T120806_22417_03_020401_20230304T153754/S5P_RPRO_L2__HCHO___20220209T102636_20220209T120806_22417_03_020401_20230304T153754.nc,1.0
22417,NO2,2022-02-09T10:26:36Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/02/09/S5P_RPRO_L2__NO2____20220209T102636_20220209T120806_22417_03_020400_20221106T075127/S5P_RPRO_L2__NO2____20220209T102636_20220209T120806_22417_03_020400_20221106T075127.nc,1.0
22417,SO2,2022-02-09T10:26:36Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/02/09/S5P_RPRO_L2__SO2____20220209T102636_20220209T120806_22417_03_020401_20230304T162025/S5P_RPRO_L2__SO2____20220209T102636_20220209T120806_22417_03_020401_20230304T162025.nc,1.0
22431,HCHO,2022-02-10T10:07:40Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/02/10/S5P_RPRO_L2__HCHO___20220210T100740_20220210T114910_22431_03_020401_20230304T170737/S5P_RPRO_L2__HCHO___20220210T100740_20220210T114910_22431_03_020401_20230304T170737.nc,1.0
22431,NO2,2022-02-10T10:07:40Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/02/10/S5P_RPRO_L2__NO2____20220210T100740_20220210T114910_22431_03_020400_20221106T075909/S5P_RPRO_L2__NO2____20220210T100740_20220210T114910_22431_03_020400_20221106T075909.nc,1.0
22431,SO2,2022-02-10T10:07:40Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/02/10/S5P_RPRO_L2__SO2____20220210T100740_20220210T114910_22431_03_020401_20230304T180058/S5P_RPRO_L2__SO2____20220210T100740_20220210T114910_22431_03_020401_20230304T180058.nc,1.0
22446,HCHO,2022-02-11T11:30:14Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/02/11/S5P_RPRO_L2__HCHO___20220211T113014_20220211T131145_22446_03_020401_20230304T183142/S5P_RPRO_L2__HCHO___20220211T113014_20220211T131145_22446_03_020401_20230304T183142.nc,1.0
22446,NO2,2022-02-11T11:30:14Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/02/11/S5P_RPRO_L2__NO2____20220211T113014_20220211T131145_22446_03_020400_20221106T075933/S5P_RPRO_L2__NO2____20220211T113014_20220211T131145_22446_03_020400_20221106T075933.nc,1.0
22446,SO2,2022-02-11T11:30:14Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/02/11/S5P_RPRO_L2__SO2____20220211T113014_20220211T131145_22446_03_020401_20230304T194220/S5P_RPRO_L2__SO2____20220211T113014_20220211T131145_22446_03_020401_20230304T194220.nc,1.0
22460,HCHO,2022-02-12T11:11:19Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/02/12/S5P_RPRO_L2__HCHO___20220212T111119_20220212T125249_22460_03_020401_20230304T200113/S5P_RPRO_L2__HCHO___20220212T111119_20220212T125249_22460_03_020401_20230304T200113.nc,1.0
22460,NO2,2022-02-12T11:11:19Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/02/12/S5P_RPRO_L2__NO2____20220212T111119_20220212T125249_22460_03_020400_20221106T082248/S5P_RPRO_L2__NO2____20220212T111119_20220212T125249_22460_03_020400_20221106T082248.nc,1.0
22460,SO2,2022-02-12T11:11:19Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/02/12/S5P_RPRO_L2__SO2____20220212T111119_20220212T125249_22460_03_020401_20230304T212531/S5P_RPRO_L2__SO2____20220212T111119_20220212T125249_22460_03_020401_20230304T212531.nc,1.0
22474,HCHO,2022-02-13T10:52:23Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/02/13/S5P_RPRO_L2__HCHO___20220213T105223_20220213T123353_22474_03_020401_20230304T222208/S5P_RPRO_L2__HCHO___20220213T105223_20220213T123353_22474_03_020401_20230304T222208.nc,1.0
22474,NO2,2022-02-13T10:52:23Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/02/13/S5P_RPRO_L2__NO2____20220213T105223_20220213T123353_22474_03_020400_20221106T083043/S5P_RPRO_L2__NO2____20220213T105223_20220213T123353_22474_03_020400_20221106T083043.nc,1.0
22474,SO2,2022-02-13T10:52:23Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/02/13/S5P_RPRO_L2__SO2____20220213T105223_20220213T123353_22474_03_020401_20230304T230659/S5P_RPRO_L2__SO2____20220213T105223_20220213T123353_22474_03_020401_20230304T230659.nc,1.0
22488,HCHO,2022-02-14T10:33:27Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/02/14/S5P_RPRO_L2__HCHO___20220214T103327_20220214T121457_22488_03_020401_20230304T234443/S5P_RPRO_L2__HCHO___20220214T103327_20220214T121457_22488_03_020401_20230304T234443.nc,1.0
22488,NO2,2022-02-14T10:33:27Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/02/14/S5P_RPRO_L2__NO2____20220214T103327_20220214T121457_22488_03_020400_20221106T083828/S5P_RPRO_L2__NO2____20220214T103327_20220214T121457_22488_03_020400_20221106T083828.nc,1.0
22488,SO2,2022-02-14T10:33:27Z,Sentinel-5P/TROPOMI/L2__SO2___/2022/02/14/S5P_RPRO_L2__SO2____20220214T103327_20220214T121457_22488_03_020401_20230305T004754/S5P_RPRO_L2__SO2____20220214T103327_20220214T121457_22488_03_020401_20230305T004754.nc,1.0
22502,HCHO,2022-02-15T10:14:31Z,Sentinel-5P/TROPOMI/L2__HCHO__/2022/02/15/S5P_RPRO_L2__HCHO___20220215T101431_20220215T115601_22502_03_020401_20230305T010631/S5P_RPRO_L2__HCHO___20220215T101431_20220215T115601_22502_03_020401_20230305T010631.nc,1.0
22502,NO2,2022-02-15T10:14:31Z,Sentinel-5P/TROPOMI/L2__NO2___/2022/02/15/S5P_RPRO_L2__NO2____20220215T101431_20220215T115601_22502_03_020400_20221106T083849/S5P_RPRO_L2__NO2____20220215T101431_20220215T115601_22502_03_020400_20221106T083849.nc,1.0
